id.orig_p,id.resp_p,duration,orig_bytes,resp_bytes,conn_state,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,label,proto_udp,service_dns,service_http,service_https,service_irc,service_ntp,service_ssh
49254,6667,0.0,0.0,0.0,2,0,5417,1,60,0,0,1,False,False,False,False,True,False,False
49260,6667,3.128457,0.0,0.0,2,0,5417,3,180,0,0,1,False,False,False,False,True,False,False
49260,6667,0.0,0.0,0.0,2,0,5417,1,60,0,0,1,False,False,False,False,True,False,False
123,123,0.0,0.0,0.0,2,0,978,1,76,0,0,0,True,False,False,False,False,True,False
123,123,0.001482,48.0,48.0,5,0,836,1,76,1,76,0,True,False,False,False,False,True,False
49272,6667,3.143209,0.0,0.0,2,0,5417,3,180,0,0,1,False,False,False,False,True,False,False
49278,6667,3.102733,0.0,0.0,2,0,5417,3,180,0,0,1,False,False,False,False,True,False,False
49278,6667,0.0,0.0,0.0,2,0,5417,1,60,0,0,1,False,False,False,False,True,False,False
49286,6667,3.108978,0.0,0.0,2,0,5417,3,180,0,0,1,False,False,False,False,True,False,False
49286,6667,0.0,0.0,0.0,2,0,5417,1,60,0,0,1,False,False,False,False,True,False,False
49288,6667,3.099733,0.0,0.0,2,0,5417,3,180,0,0,1,False,False,False,False,True,False,False
49182,6667,0.959951,75.0,243.0,4,0,1477,7,447,6,563,1,False,False,False,False,True,False,False
49288,6667,0.0,0.0,0.0,2,0,5417,1,60,0,0,1,False,False,False,False,True,False,False
49290,6667,3.097997,0.0,0.0,2,0,5417,3,180,0,0,1,False,False,False,False,True,False,False
49290,6667,0.0,0.0,0.0,2,0,5417,1,60,0,0,1,False,False,False,False,True,False,False
49292,6667,3.083488,0.0,0.0,2,0,5417,3,180,0,0,1,False,False,False,False,True,False,False
49292,6667,0.0,0.0,0.0,2,0,5417,1,60,0,0,1,False,False,False,False,True,False,False
123,123,0.001498,48.0,48.0,5,0,836,1,76,1,76,0,True,False,False,False,False,True,False
49296,6667,3.114245,0.0,0.0,2,0,5417,3,180,0,0,1,False,False,False,False,True,False,False
49188,6667,1.280022,75.0,243.0,4,0,1477,7,447,7,615,1,False,False,False,False,True,False,False
49190,6667,2.12779,75.0,243.0,4,0,1477,8,507,6,563,1,False,False,False,False,True,False,False
49192,6667,4.185616,75.0,243.0,4,0,102,10,631,7,615,1,False,False,False,False,True,False,False
49296,6667,0.0,0.0,0.0,2,0,5417,1,60,0,0,1,False,False,False,False,True,False,False
49298,6667,3.112482,0.0,0.0,2,0,5417,3,180,0,0,1,False,False,False,False,True,False,False
49298,6667,0.0,0.0,0.0,2,0,5417,1,60,0,0,1,False,False,False,False,True,False,False
49300,6667,3.110483,0.0,0.0,2,0,5417,3,180,0,0,1,False,False,False,False,True,False,False
49300,6667,0.0,0.0,0.0,2,0,5417,1,60,0,0,1,False,False,False,False,True,False,False
49302,6667,3.108479,0.0,0.0,2,0,5417,3,180,0,0,1,False,False,False,False,True,False,False
49302,6667,0.0,0.0,0.0,2,0,5417,1,60,0,0,1,False,False,False,False,True,False,False
123,123,0.0,0.0,0.0,2,0,978,1,76,0,0,0,True,False,False,False,False,True,False
49314,6667,3.133715,0.0,0.0,2,0,5417,3,180,0,0,1,False,False,False,False,True,False,False
49202,6667,4.081429,75.0,243.0,4,0,1477,10,619,6,563,1,False,False,False,False,True,False,False
49204,6667,4.085419,75.0,243.0,4,0,1477,9,567,6,563,1,False,False,False,False,True,False,False
49206,6667,2.140532,75.0,243.0,4,0,1477,8,507,7,615,1,False,False,False,False,True,False,False
49316,6667,3.114725,0.0,0.0,2,0,5417,3,180,0,0,1,False,False,False,False,True,False,False
49208,6667,4.085218,74.0,242.0,4,0,1477,9,566,6,562,1,False,False,False,False,True,False,False
123,123,0.081217,48.0,48.0,5,0,836,1,76,1,76,0,True,False,False,False,False,True,False
49210,6667,2.037089,75.0,243.0,4,0,102,9,571,6,563,1,False,False,False,False,True,False,False
49316,6667,0.0,0.0,0.0,2,0,5417,1,60,0,0,1,False,False,False,False,True,False,False
49214,6667,1.102622,75.0,243.0,4,0,1477,7,447,6,563,1,False,False,False,False,True,False,False
49212,6667,2.079816,75.0,243.0,4,0,1477,9,559,6,563,1,False,False,False,False,True,False,False
49318,6667,3.112737,0.0,0.0,2,0,5417,3,180,0,0,1,False,False,False,False,True,False,False
49220,6667,4.076679,75.0,243.0,4,0,1477,9,567,6,563,1,False,False,False,False,True,False,False
49318,6667,0.0,0.0,0.0,2,0,5417,1,60,0,0,1,False,False,False,False,True,False,False
49222,6667,4.081939,75.0,243.0,4,0,1477,10,619,6,563,1,False,False,False,False,True,False,False
49224,6667,2.081064,75.0,243.0,4,0,1477,9,559,6,563,1,False,False,False,False,True,False,False
49322,6667,3.113975,0.0,0.0,2,0,5417,3,180,0,0,1,False,False,False,False,True,False,False
49228,6667,1.10512,75.0,243.0,4,0,1477,7,447,6,563,1,False,False,False,False,True,False,False
49226,6667,2.083064,74.0,242.0,4,0,1477,8,506,6,562,1,False,False,False,False,True,False,False
49230,6667,4.255575,75.0,243.0,4,0,1477,9,567,7,615,1,False,False,False,False,True,False,False
49322,6667,0.0,0.0,0.0,2,0,5417,1,60,0,0,1,False,False,False,False,True,False,False
49324,6667,3.112231,0.0,0.0,2,0,5417,3,180,0,0,1,False,False,False,False,True,False,False
49324,6667,0.0,0.0,0.0,2,0,5417,1,60,0,0,1,False,False,False,False,True,False,False
49334,6667,3.153709,0.0,0.0,2,0,5417,3,180,0,0,1,False,False,False,False,True,False,False
49336,6667,3.095737,0.0,0.0,2,0,5417,3,180,0,0,1,False,False,False,False,True,False,False
49336,6667,0.0,0.0,0.0,2,0,5417,1,60,0,0,1,False,False,False,False,True,False,False
49338,6667,3.093742,0.0,0.0,2,0,5417,3,180,0,0,1,False,False,False,False,True,False,False
123,123,0.033979,48.0,48.0,5,0,836,1,76,1,76,0,True,False,False,False,False,True,False
49338,6667,0.0,0.0,0.0,2,0,5417,1,60,0,0,1,False,False,False,False,True,False,False
49342,6667,3.153453,0.0,0.0,2,0,5417,3,180,0,0,1,False,False,False,False,True,False,False
49342,6667,0.0,0.0,0.0,2,0,5417,1,60,0,0,1,False,False,False,False,True,False,False
49344,6667,3.151455,0.0,0.0,2,0,5417,3,180,0,0,1,False,False,False,False,True,False,False
49344,6667,0.0,0.0,0.0,2,0,5417,1,60,0,0,1,False,False,False,False,True,False,False
49346,6667,3.146449,0.0,0.0,2,0,5417,3,180,0,0,1,False,False,False,False,True,False,False
49346,6667,0.0,0.0,0.0,2,0,5417,1,60,0,0,1,False,False,False,False,True,False,False
49248,6667,4.10065,74.0,242.0,4,0,1477,9,566,6,562,1,False,False,False,False,True,False,False
49348,6667,3.144467,0.0,0.0,2,0,5417,3,180,0,0,1,False,False,False,False,True,False,False
49250,6667,1.104115,75.0,243.0,4,0,1477,7,447,6,563,1,False,False,False,False,True,False,False
49348,6667,0.0,0.0,0.0,2,0,5417,1,60,0,0,1,False,False,False,False,True,False,False
49360,6667,3.100988,0.0,0.0,2,0,5417,3,180,0,0,1,False,False,False,False,True,False,False
49256,6667,5.10608,75.0,243.0,4,0,1477,9,567,6,563,1,False,False,False,False,True,False,False
123,123,0.003735,48.0,48.0,5,0,836,1,76,1,76,0,True,False,False,False,False,True,False
49258,6667,4.094684,75.0,243.0,4,0,1477,9,567,6,563,1,False,False,False,False,True,False,False
49360,6667,0.0,0.0,0.0,2,0,5417,1,60,0,0,1,False,False,False,False,True,False,False
49362,6667,3.098996,0.0,0.0,2,0,5417,3,180,0,0,1,False,False,False,False,True,False,False
49362,6667,0.0,0.0,0.0,2,0,5417,1,60,0,0,1,False,False,False,False,True,False,False
49264,6667,1.086383,75.0,243.0,4,0,1477,7,447,6,563,1,False,False,False,False,True,False,False
49262,6667,2.146277,75.0,243.0,4,0,1477,8,507,7,615,1,False,False,False,False,True,False,False
49364,6667,3.095724,0.0,0.0,2,0,5417,3,180,0,0,1,False,False,False,False,True,False,False
49266,6667,4.088919,75.0,243.0,4,0,1477,9,567,6,563,1,False,False,False,False,True,False,False
49268,6667,2.087063,75.0,243.0,4,0,1477,8,507,6,563,1,False,False,False,False,True,False,False
49364,6667,0.0,0.0,0.0,2,0,5417,1,60,0,0,1,False,False,False,False,True,False,False
49270,6667,2.079572,74.0,242.0,4,0,1477,8,506,6,562,1,False,False,False,False,True,False,False
49366,6667,3.090487,0.0,0.0,2,0,5417,3,180,0,0,1,False,False,False,False,True,False,False
49272,6667,1.11986,75.0,243.0,4,0,1477,7,447,7,615,1,False,False,False,False,True,False,False
49366,6667,0.0,0.0,0.0,2,0,5417,1,60,0,0,1,False,False,False,False,True,False,False
49274,6667,2.17976,75.0,243.0,4,0,1477,8,507,7,615,1,False,False,False,False,True,False,False
49276,6667,2.125037,75.0,243.0,4,0,1477,8,507,7,615,1,False,False,False,False,True,False,False
49368,6667,3.088493,0.0,0.0,2,0,5417,3,180,0,0,1,False,False,False,False,True,False,False
49368,6667,0.0,0.0,0.0,2,0,5417,1,60,0,0,1,False,False,False,False,True,False,False
49280,6667,4.100904,75.0,243.0,4,0,1477,9,567,6,563,1,False,False,False,False,True,False,False
49372,6667,3.108483,0.0,0.0,2,0,5417,3,180,0,0,1,False,False,False,False,True,False,False
49282,6667,1.103873,75.0,243.0,4,0,1477,7,447,6,563,1,False,False,False,False,True,False,False
49284,6667,1.087384,74.0,242.0,4,0,1477,7,446,6,562,1,False,False,False,False,True,False,False
49374,6667,3.119224,0.0,0.0,2,0,5417,3,180,0,0,1,False,False,False,False,True,False,False
123,123,0.002498,48.0,48.0,5,0,836,1,76,1,76,0,True,False,False,False,False,True,False
49374,6667,0.0,0.0,0.0,2,0,5417,1,60,0,0,1,False,False,False,False,True,False,False
49376,6667,3.117461,0.0,0.0,2,0,5417,3,180,0,0,1,False,False,False,False,True,False,False
49376,6667,0.0,0.0,0.0,2,0,5417,1,60,0,0,1,False,False,False,False,True,False,False
49378,6667,3.114224,0.0,0.0,2,0,5417,3,180,0,0,1,False,False,False,False,True,False,False
49378,6667,0.0,0.0,0.0,2,0,5417,1,60,0,0,1,False,False,False,False,True,False,False
49386,6667,3.089758,0.0,0.0,2,0,5417,3,180,0,0,1,False,False,False,False,True,False,False
49294,6667,4.091658,75.0,234.0,4,0,1477,11,671,7,606,1,False,False,False,False,True,False,False
49386,6667,0.0,0.0,0.0,2,0,5417,1,60,0,0,1,False,False,False,False,True,False,False
49400,6667,3.14246,0.0,0.0,2,0,5417,3,180,0,0,1,False,False,False,False,True,False,False
49400,6667,0.0,0.0,0.0,2,0,5417,1,60,0,0,1,False,False,False,False,True,False,False
49402,6667,3.135205,0.0,0.0,2,0,5417,3,180,0,0,1,False,False,False,False,True,False,False
49402,6667,0.0,0.0,0.0,2,0,5417,1,60,0,0,1,False,False,False,False,True,False,False
123,123,0.037494,48.0,48.0,5,0,836,1,76,1,76,0,True,False,False,False,False,True,False
49404,6667,3.132727,0.0,0.0,2,0,5417,3,180,0,0,1,False,False,False,False,True,False,False
49304,6667,2.040333,75.0,243.0,4,0,102,9,571,6,563,1,False,False,False,False,True,False,False
49306,6667,1.095638,75.0,243.0,4,0,1477,7,447,6,563,1,False,False,False,False,True,False,False
49404,6667,0.0,0.0,0.0,2,0,5417,1,60,0,0,1,False,False,False,False,True,False,False
49406,6667,3.13096,0.0,0.0,2,0,5417,3,180,0,0,1,False,False,False,False,True,False,False
49308,6667,4.080925,75.0,243.0,4,0,1477,9,567,6,563,1,False,False,False,False,True,False,False
49312,6667,1.078645,75.0,243.0,4,0,102,8,511,6,563,1,False,False,False,False,True,False,False
49310,6667,1.079636,75.0,243.0,4,0,1477,7,447,6,563,1,False,False,False,False,True,False,False
49406,6667,0.0,0.0,0.0,2,0,5417,1,60,0,0,1,False,False,False,False,True,False,False
49314,6667,1.649824,75.0,243.0,4,0,1477,7,447,7,615,1,False,False,False,False,True,False,False
49412,6667,3.101732,0.0,0.0,2,0,5417,3,180,0,0,1,False,False,False,False,True,False,False
49412,6667,0.0,0.0,0.0,2,0,5417,1,60,0,0,1,False,False,False,False,True,False,False
49414,6667,3.099498,0.0,0.0,2,0,5417,3,180,0,0,1,False,False,False,False,True,False,False
49414,6667,0.0,0.0,0.0,2,0,5417,1,60,0,0,1,False,False,False,False,True,False,False
49320,6667,1.080635,75.0,243.0,4,0,1477,7,447,6,563,1,False,False,False,False,True,False,False
49416,6667,3.097485,0.0,0.0,2,0,5417,3,180,0,0,1,False,False,False,False,True,False,False
123,123,10.001531,288.0,288.0,5,0,836,6,456,6,456,0,True,False,False,False,False,True,False
49422,6667,3.12772,0.0,0.0,2,0,5417,3,180,0,0,1,False,False,False,False,True,False,False
123,123,0.001743,48.0,48.0,5,0,836,1,76,1,76,0,True,False,False,False,False,True,False
49326,6667,4.100158,74.0,242.0,4,0,1477,9,566,6,562,1,False,False,False,False,True,False,False
49328,6667,2.157772,75.0,243.0,4,0,1477,8,507,7,615,1,False,False,False,False,True,False,False
49332,6667,1.116864,74.0,242.0,4,0,1477,7,446,6,562,1,False,False,False,False,True,False,False
49330,6667,1.082145,75.0,243.0,4,0,1477,7,447,6,563,1,False,False,False,False,True,False,False
49428,6667,3.089996,0.0,0.0,2,0,5417,3,180,0,0,1,False,False,False,False,True,False,False
49334,6667,1.349984,75.0,243.0,4,0,1477,7,447,7,615,1,False,False,False,False,True,False,False
49428,6667,0.0,0.0,0.0,2,0,5417,1,60,0,0,1,False,False,False,False,True,False,False
49430,6667,3.087981,0.0,0.0,2,0,5417,3,180,0,0,1,False,False,False,False,True,False,False
49430,6667,0.0,0.0,0.0,2,0,5417,1,60,0,0,1,False,False,False,False,True,False,False
49432,6667,3.084741,0.0,0.0,2,0,5417,3,180,0,0,1,False,False,False,False,True,False,False
49432,6667,0.0,0.0,0.0,2,0,5417,1,60,0,0,1,False,False,False,False,True,False,False
49340,6667,4.221855,75.0,243.0,4,0,1477,9,567,7,615,1,False,False,False,False,True,False,False
49436,6667,3.085008,0.0,0.0,2,0,5417,3,180,0,0,1,False,False,False,False,True,False,False
49436,6667,0.0,0.0,0.0,2,0,5417,1,60,0,0,1,False,False,False,False,True,False,False
49438,6667,3.082239,0.0,0.0,2,0,5417,3,180,0,0,1,False,False,False,False,True,False,False
49442,6667,3.120971,0.0,0.0,2,0,5417,3,180,0,0,1,False,False,False,False,True,False,False
123,123,0.001248,48.0,48.0,5,0,836,1,76,1,76,0,True,False,False,False,False,True,False
49442,6667,0.0,0.0,0.0,2,0,5417,1,60,0,0,1,False,False,False,False,True,False,False
49444,6667,3.119213,0.0,0.0,2,0,5417,3,180,0,0,1,False,False,False,False,True,False,False
49444,6667,0.0,0.0,0.0,2,0,5417,1,60,0,0,1,False,False,False,False,True,False,False
49446,6667,3.117225,0.0,0.0,2,0,5417,3,180,0,0,1,False,False,False,False,True,False,False
49350,6667,4.079918,75.0,243.0,4,0,1477,9,567,6,563,1,False,False,False,False,True,False,False
49352,6667,4.09192,75.0,243.0,4,0,1477,9,567,6,563,1,False,False,False,False,True,False,False
49354,6667,2.159022,75.0,243.0,4,0,1477,8,507,7,615,1,False,False,False,False,True,False,False
49356,6667,2.137033,75.0,243.0,4,0,1477,8,507,7,615,1,False,False,False,False,True,False,False
49358,6667,2.199004,75.0,243.0,4,0,1477,8,507,7,615,1,False,False,False,False,True,False,False
49450,6667,3.101733,0.0,0.0,2,0,5417,3,180,0,0,1,False,False,False,False,True,False,False
49450,6667,0.0,0.0,0.0,2,0,5417,1,60,0,0,1,False,False,False,False,True,False,False
49454,6667,3.135713,0.0,0.0,2,0,5417,3,180,0,0,1,False,False,False,False,True,False,False
49456,6667,3.14271,0.0,0.0,2,0,5417,3,180,0,0,1,False,False,False,False,True,False,False
49456,6667,0.0,0.0,0.0,2,0,5417,1,60,0,0,1,False,False,False,False,True,False,False
49458,6667,3.135464,0.0,0.0,2,0,5417,3,180,0,0,1,False,False,False,False,True,False,False
49458,6667,0.0,0.0,0.0,2,0,5417,1,60,0,0,1,False,False,False,False,True,False,False
123,123,0.011991,48.0,48.0,5,0,836,1,76,1,76,0,True,False,False,False,False,True,False
49460,6667,3.133471,0.0,0.0,2,0,5417,3,180,0,0,1,False,False,False,False,True,False,False
49460,6667,0.0,0.0,0.0,2,0,5417,1,60,0,0,1,False,False,False,False,True,False,False
49462,6667,3.131481,0.0,0.0,2,0,5417,3,180,0,0,1,False,False,False,False,True,False,False
49370,6667,4.116656,75.0,243.0,4,0,1477,9,567,6,563,1,False,False,False,False,True,False,False
49462,6667,0.0,0.0,0.0,2,0,5417,1,60,0,0,1,False,False,False,False,True,False,False
49372,6667,0.919973,75.0,243.0,4,0,1477,7,447,6,563,1,False,False,False,False,True,False,False
49464,6667,3.129466,0.0,0.0,2,0,5417,3,180,0,0,1,False,False,False,False,True,False,False
49464,6667,0.0,0.0,0.0,2,0,5417,1,60,0,0,1,False,False,False,False,True,False,False
49466,6667,3.127731,0.0,0.0,2,0,5417,3,180,0,0,1,False,False,False,False,True,False,False
49466,6667,0.0,0.0,0.0,2,0,5417,1,60,0,0,1,False,False,False,False,True,False,False
49468,6667,3.125723,0.0,0.0,2,0,5417,3,180,0,0,1,False,False,False,False,True,False,False
49468,6667,0.0,0.0,0.0,2,0,5417,1,60,0,0,1,False,False,False,False,True,False,False
49470,6667,3.123975,0.0,0.0,2,0,5417,3,180,0,0,1,False,False,False,False,True,False,False
49380,6667,2.082311,75.0,243.0,4,0,1477,8,507,6,563,1,False,False,False,False,True,False,False
49382,6667,2.098553,75.0,243.0,4,0,1477,9,559,6,563,1,False,False,False,False,True,False,False
123,123,0.0,0.0,0.0,2,0,978,1,76,0,0,0,True,False,False,False,False,True,False
49384,6667,1.094893,75.0,243.0,4,0,1477,7,447,6,563,1,False,False,False,False,True,False,False
49470,6667,0.0,0.0,0.0,2,0,5417,1,60,0,0,1,False,False,False,False,True,False,False
49472,6667,3.120234,0.0,0.0,2,0,5417,3,180,0,0,1,False,False,False,False,True,False,False
49388,6667,1.087874,75.0,243.0,4,0,1477,8,499,6,563,1,False,False,False,False,True,False,False
49390,6667,2.106301,75.0,243.0,4,0,1477,8,507,6,563,1,False,False,False,False,True,False,False
49472,6667,0.0,0.0,0.0,2,0,5417,1,60,0,0,1,False,False,False,False,True,False,False
123,123,0.187868,48.0,48.0,5,0,836,1,76,1,76,0,True,False,False,False,False,True,False
49392,6667,1.084634,75.0,243.0,4,0,1477,7,447,6,563,1,False,False,False,False,True,False,False
49394,6667,2.087572,75.0,243.0,4,0,1477,8,507,6,563,1,False,False,False,False,True,False,False
49474,6667,3.118235,0.0,0.0,2,0,5417,3,180,0,0,1,False,False,False,False,True,False,False
49396,6667,1.036911,75.0,243.0,4,0,102,8,511,6,563,1,False,False,False,False,True,False,False
49398,6667,1.08714,75.0,243.0,4,0,1477,7,447,6,563,1,False,False,False,False,True,False,False
49474,6667,0.0,0.0,0.0,2,0,5417,1,60,0,0,1,False,False,False,False,True,False,False
49476,6667,3.116225,0.0,0.0,2,0,5417,3,180,0,0,1,False,False,False,False,True,False,False
49476,6667,0.0,0.0,0.0,2,0,5417,1,60,0,0,1,False,False,False,False,True,False,False
49478,6667,3.114465,0.0,0.0,2,0,5417,3,180,0,0,1,False,False,False,False,True,False,False
49478,6667,0.0,0.0,0.0,2,0,5417,1,60,0,0,1,False,False,False,False,True,False,False
49480,6667,3.112476,0.0,0.0,2,0,5417,3,180,0,0,1,False,False,False,False,True,False,False
49480,6667,0.0,0.0,0.0,2,0,5417,1,60,0,0,1,False,False,False,False,True,False,False
49482,6667,3.110722,0.0,0.0,2,0,5417,3,180,0,0,1,False,False,False,False,True,False,False
49408,6667,4.104396,75.0,243.0,4,0,102,11,683,6,563,1,False,False,False,False,True,False,False
49410,6667,1.078172,75.0,243.0,4,0,1477,7,447,6,563,1,False,False,False,False,True,False,False
49482,6667,0.0,0.0,0.0,2,0,5417,1,60,0,0,1,False,False,False,False,True,False,False
123,123,0.0,0.0,0.0,2,0,978,1,76,0,0,0,True,False,False,False,False,True,False
49484,6667,3.108478,0.0,0.0,2,0,5417,3,180,0,0,1,False,False,False,False,True,False,False
49484,6667,0.0,0.0,0.0,2,0,5417,1,60,0,0,1,False,False,False,False,True,False,False
49486,6667,3.10323,0.0,0.0,2,0,5417,3,180,0,0,1,False,False,False,False,True,False,False
123,123,0.001499,48.0,48.0,5,0,836,1,76,1,76,0,True,False,False,False,False,True,False
49486,6667,0.0,0.0,0.0,2,0,5417,1,60,0,0,1,False,False,False,False,True,False,False
49488,6667,3.093976,0.0,0.0,2,0,5417,3,180,0,0,1,False,False,False,False,True,False,False
49416,6667,0.909973,75.0,243.0,4,0,1477,7,447,6,563,1,False,False,False,False,True,False,False
49488,6667,0.0,0.0,0.0,2,0,5417,1,60,0,0,1,False,False,False,False,True,False,False
49418,6667,4.090419,75.0,243.0,4,0,1477,9,567,6,563,1,False,False,False,False,True,False,False
49490,6667,3.091967,0.0,0.0,2,0,5417,3,180,0,0,1,False,False,False,False,True,False,False
49420,6667,4.082175,75.0,243.0,4,0,1477,9,567,6,563,1,False,False,False,False,True,False,False
49490,6667,0.0,0.0,0.0,2,0,5417,1,60,0,0,1,False,False,False,False,True,False,False
49492,6667,3.089688,0.0,0.0,2,0,5417,3,180,0,0,1,False,False,False,False,True,False,False
49422,6667,0.929971,75.0,243.0,4,0,1477,7,447,6,563,1,False,False,False,False,True,False,False
49426,6667,1.093376,75.0,243.0,4,0,1477,7,447,6,563,1,False,False,False,False,True,False,False
49424,6667,4.213837,75.0,243.0,4,0,1477,9,567,7,615,1,False,False,False,False,True,False,False
49492,6667,0.0,0.0,0.0,2,0,5417,1,60,0,0,1,False,False,False,False,True,False,False
49494,6667,3.159195,0.0,0.0,2,0,5417,3,180,0,0,1,False,False,False,False,True,False,False
49494,6667,0.0,0.0,0.0,2,0,5417,1,60,0,0,1,False,False,False,False,True,False,False
49496,6667,3.157437,0.0,0.0,2,0,5417,3,180,0,0,1,False,False,False,False,True,False,False
123,123,0.0,0.0,0.0,2,0,978,1,76,0,0,0,True,False,False,False,False,True,False
49496,6667,0.0,0.0,0.0,2,0,5417,1,60,0,0,1,False,False,False,False,True,False,False
49498,6667,3.155706,0.0,0.0,2,0,5417,3,180,0,0,1,False,False,False,False,True,False,False
49500,6667,3.099947,0.0,0.0,2,0,5417,3,180,0,0,1,False,False,False,False,True,False,False
123,123,0.0,0.0,0.0,2,0,978,1,76,0,0,0,True,False,False,False,False,True,False
