id.orig_p,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,label
49192,6667,tcp,irc,4.185616,75.0,243.0,S3,0,ShAdDaft,10,631,7,615,Malicious
49296,6667,tcp,irc,0.0,0.0,0.0,S0,0,S,1,60,0,0,Malicious
49298,6667,tcp,irc,3.112482,0.0,0.0,S0,0,S,3,180,0,0,Malicious
49298,6667,tcp,irc,0.0,0.0,0.0,S0,0,S,1,60,0,0,Malicious
49300,6667,tcp,irc,3.110483,0.0,0.0,S0,0,S,3,180,0,0,Malicious
49300,6667,tcp,irc,0.0,0.0,0.0,S0,0,S,1,60,0,0,Malicious
49302,6667,tcp,irc,3.108479,0.0,0.0,S0,0,S,3,180,0,0,Malicious
49302,6667,tcp,irc,0.0,0.0,0.0,S0,0,S,1,60,0,0,Malicious
123,123,udp,ntp,0.0,0.0,0.0,S0,0,D,1,76,0,0,Benign
49314,6667,tcp,irc,3.133715,0.0,0.0,S0,0,S,3,180,0,0,Malicious
49202,6667,tcp,irc,4.081429,75.0,243.0,S3,0,ShAdDaf,10,619,6,563,Malicious
49204,6667,tcp,irc,4.085419,75.0,243.0,S3,0,ShAdDaf,9,567,6,563,Malicious
49206,6667,tcp,irc,2.140532,75.0,243.0,S3,0,ShAdDaf,8,507,7,615,Malicious
49316,6667,tcp,irc,3.114725,0.0,0.0,S0,0,S,3,180,0,0,Malicious
49208,6667,tcp,irc,4.085218,74.0,242.0,S3,0,ShAdDaf,9,566,6,562,Malicious
123,123,udp,ntp,0.081217,48.0,48.0,SF,0,Dd,1,76,1,76,Benign
49210,6667,tcp,irc,2.037089,75.0,243.0,S3,0,ShAdDaft,9,571,6,563,Malicious
49316,6667,tcp,irc,0.0,0.0,0.0,S0,0,S,1,60,0,0,Malicious
49214,6667,tcp,irc,1.102622,75.0,243.0,S3,0,ShAdDaf,7,447,6,563,Malicious
49212,6667,tcp,irc,2.079816,75.0,243.0,S3,0,ShAdDaf,9,559,6,563,Malicious
49318,6667,tcp,irc,3.112737,0.0,0.0,S0,0,S,3,180,0,0,Malicious
49220,6667,tcp,irc,4.076679,75.0,243.0,S3,0,ShAdDaf,9,567,6,563,Malicious
49318,6667,tcp,irc,0.0,0.0,0.0,S0,0,S,1,60,0,0,Malicious
49222,6667,tcp,irc,4.081939,75.0,243.0,S3,0,ShAdDaf,10,619,6,563,Malicious
49224,6667,tcp,irc,2.081064,75.0,243.0,S3,0,ShAdDaf,9,559,6,563,Malicious
49322,6667,tcp,irc,3.113975,0.0,0.0,S0,0,S,3,180,0,0,Malicious
49228,6667,tcp,irc,1.10512,75.0,243.0,S3,0,ShAdDaf,7,447,6,563,Malicious
49226,6667,tcp,irc,2.083064,74.0,242.0,S3,0,ShAdDaf,8,506,6,562,Malicious
49230,6667,tcp,irc,4.255575,75.0,243.0,S3,0,ShAdDaf,9,567,7,615,Malicious
49322,6667,tcp,irc,0.0,0.0,0.0,S0,0,S,1,60,0,0,Malicious
49324,6667,tcp,irc,3.112231,0.0,0.0,S0,0,S,3,180,0,0,Malicious
49324,6667,tcp,irc,0.0,0.0,0.0,S0,0,S,1,60,0,0,Malicious
49334,6667,tcp,irc,3.153709,0.0,0.0,S0,0,S,3,180,0,0,Malicious
49336,6667,tcp,irc,3.095737,0.0,0.0,S0,0,S,3,180,0,0,Malicious
49336,6667,tcp,irc,0.0,0.0,0.0,S0,0,S,1,60,0,0,Malicious
49338,6667,tcp,irc,3.093742,0.0,0.0,S0,0,S,3,180,0,0,Malicious
123,123,udp,ntp,0.033979,48.0,48.0,SF,0,Dd,1,76,1,76,Benign
49338,6667,tcp,irc,0.0,0.0,0.0,S0,0,S,1,60,0,0,Malicious
49342,6667,tcp,irc,3.153453,0.0,0.0,S0,0,S,3,180,0,0,Malicious
49342,6667,tcp,irc,0.0,0.0,0.0,S0,0,S,1,60,0,0,Malicious
49344,6667,tcp,irc,3.151455,0.0,0.0,S0,0,S,3,180,0,0,Malicious
49344,6667,tcp,irc,0.0,0.0,0.0,S0,0,S,1,60,0,0,Malicious
49346,6667,tcp,irc,3.146449,0.0,0.0,S0,0,S,3,180,0,0,Malicious
49346,6667,tcp,irc,0.0,0.0,0.0,S0,0,S,1,60,0,0,Malicious
49248,6667,tcp,irc,4.10065,74.0,242.0,S3,0,ShAdDaf,9,566,6,562,Malicious
49348,6667,tcp,irc,3.144467,0.0,0.0,S0,0,S,3,180,0,0,Malicious
49250,6667,tcp,irc,1.104115,75.0,243.0,S3,0,ShAdDaf,7,447,6,563,Malicious
49348,6667,tcp,irc,0.0,0.0,0.0,S0,0,S,1,60,0,0,Malicious
49360,6667,tcp,irc,3.100988,0.0,0.0,S0,0,S,3,180,0,0,Malicious
49256,6667,tcp,irc,5.10608,75.0,243.0,S3,0,ShAdDaf,9,567,6,563,Malicious
123,123,udp,ntp,0.003735,48.0,48.0,SF,0,Dd,1,76,1,76,Benign
49258,6667,tcp,irc,4.094684,75.0,243.0,S3,0,ShAdDaf,9,567,6,563,Malicious
49360,6667,tcp,irc,0.0,0.0,0.0,S0,0,S,1,60,0,0,Malicious
49362,6667,tcp,irc,3.098996,0.0,0.0,S0,0,S,3,180,0,0,Malicious
49362,6667,tcp,irc,0.0,0.0,0.0,S0,0,S,1,60,0,0,Malicious
49264,6667,tcp,irc,1.086383,75.0,243.0,S3,0,ShAdDaf,7,447,6,563,Malicious
49262,6667,tcp,irc,2.146277,75.0,243.0,S3,0,ShAdDaf,8,507,7,615,Malicious
49364,6667,tcp,irc,3.095724,0.0,0.0,S0,0,S,3,180,0,0,Malicious
49266,6667,tcp,irc,4.088919,75.0,243.0,S3,0,ShAdDaf,9,567,6,563,Malicious
49268,6667,tcp,irc,2.087063,75.0,243.0,S3,0,ShAdDaf,8,507,6,563,Malicious
49364,6667,tcp,irc,0.0,0.0,0.0,S0,0,S,1,60,0,0,Malicious
49270,6667,tcp,irc,2.079572,74.0,242.0,S3,0,ShAdDaf,8,506,6,562,Malicious
49366,6667,tcp,irc,3.090487,0.0,0.0,S0,0,S,3,180,0,0,Malicious
49272,6667,tcp,irc,1.11986,75.0,243.0,S3,0,ShAdDaf,7,447,7,615,Malicious
49366,6667,tcp,irc,0.0,0.0,0.0,S0,0,S,1,60,0,0,Malicious
49274,6667,tcp,irc,2.17976,75.0,243.0,S3,0,ShAdDaf,8,507,7,615,Malicious
49276,6667,tcp,irc,2.125037,75.0,243.0,S3,0,ShAdDaf,8,507,7,615,Malicious
49368,6667,tcp,irc,3.088493,0.0,0.0,S0,0,S,3,180,0,0,Malicious
49368,6667,tcp,irc,0.0,0.0,0.0,S0,0,S,1,60,0,0,Malicious
49280,6667,tcp,irc,4.100904,75.0,243.0,S3,0,ShAdDaf,9,567,6,563,Malicious
49372,6667,tcp,irc,3.108483,0.0,0.0,S0,0,S,3,180,0,0,Malicious
49282,6667,tcp,irc,1.103873,75.0,243.0,S3,0,ShAdDaf,7,447,6,563,Malicious
49284,6667,tcp,irc,1.087384,74.0,242.0,S3,0,ShAdDaf,7,446,6,562,Malicious
49374,6667,tcp,irc,3.119224,0.0,0.0,S0,0,S,3,180,0,0,Malicious
123,123,udp,ntp,0.002498,48.0,48.0,SF,0,Dd,1,76,1,76,Benign
49374,6667,tcp,irc,0.0,0.0,0.0,S0,0,S,1,60,0,0,Malicious
49376,6667,tcp,irc,3.117461,0.0,0.0,S0,0,S,3,180,0,0,Malicious
49376,6667,tcp,irc,0.0,0.0,0.0,S0,0,S,1,60,0,0,Malicious
49378,6667,tcp,irc,3.114224,0.0,0.0,S0,0,S,3,180,0,0,Malicious
49378,6667,tcp,irc,0.0,0.0,0.0,S0,0,S,1,60,0,0,Malicious
49386,6667,tcp,irc,3.089758,0.0,0.0,S0,0,S,3,180,0,0,Malicious
49294,6667,tcp,irc,4.091658,75.0,234.0,S3,0,ShAdDaf,11,671,7,606,Malicious
49386,6667,tcp,irc,0.0,0.0,0.0,S0,0,S,1,60,0,0,Malicious
49400,6667,tcp,irc,3.14246,0.0,0.0,S0,0,S,3,180,0,0,Malicious
49400,6667,tcp,irc,0.0,0.0,0.0,S0,0,S,1,60,0,0,Malicious
49402,6667,tcp,irc,3.135205,0.0,0.0,S0,0,S,3,180,0,0,Malicious
49402,6667,tcp,irc,0.0,0.0,0.0,S0,0,S,1,60,0,0,Malicious
123,123,udp,ntp,0.037494,48.0,48.0,SF,0,Dd,1,76,1,76,Benign
49404,6667,tcp,irc,3.132727,0.0,0.0,S0,0,S,3,180,0,0,Malicious
49304,6667,tcp,irc,2.040333,75.0,243.0,S3,0,ShAdDaft,9,571,6,563,Malicious
49306,6667,tcp,irc,1.095638,75.0,243.0,S3,0,ShAdDaf,7,447,6,563,Malicious
49404,6667,tcp,irc,0.0,0.0,0.0,S0,0,S,1,60,0,0,Malicious
49406,6667,tcp,irc,3.13096,0.0,0.0,S0,0,S,3,180,0,0,Malicious
49308,6667,tcp,irc,4.080925,75.0,243.0,S3,0,ShAdDaf,9,567,6,563,Malicious
49312,6667,tcp,irc,1.078645,75.0,243.0,S3,0,ShAdDaft,8,511,6,563,Malicious
49310,6667,tcp,irc,1.079636,75.0,243.0,S3,0,ShAdDaf,7,447,6,563,Malicious
49406,6667,tcp,irc,0.0,0.0,0.0,S0,0,S,1,60,0,0,Malicious
49314,6667,tcp,irc,1.649824,75.0,243.0,S3,0,ShAdDaf,7,447,7,615,Malicious
49412,6667,tcp,irc,3.101732,0.0,0.0,S0,0,S,3,180,0,0,Malicious
49412,6667,tcp,irc,0.0,0.0,0.0,S0,0,S,1,60,0,0,Malicious
49414,6667,tcp,irc,3.099498,0.0,0.0,S0,0,S,3,180,0,0,Malicious
49414,6667,tcp,irc,0.0,0.0,0.0,S0,0,S,1,60,0,0,Malicious
49320,6667,tcp,irc,1.080635,75.0,243.0,S3,0,ShAdDaf,7,447,6,563,Malicious
49416,6667,tcp,irc,3.097485,0.0,0.0,S0,0,S,3,180,0,0,Malicious
123,123,udp,ntp,10.001531,288.0,288.0,SF,0,Dd,6,456,6,456,Benign
49422,6667,tcp,irc,3.12772,0.0,0.0,S0,0,S,3,180,0,0,Malicious
123,123,udp,ntp,0.001743,48.0,48.0,SF,0,Dd,1,76,1,76,Benign
49326,6667,tcp,irc,4.100158,74.0,242.0,S3,0,ShAdDaf,9,566,6,562,Malicious
49328,6667,tcp,irc,2.157772,75.0,243.0,S3,0,ShAdDaf,8,507,7,615,Malicious
49332,6667,tcp,irc,1.116864,74.0,242.0,S3,0,ShAdDaf,7,446,6,562,Malicious
49330,6667,tcp,irc,1.082145,75.0,243.0,S3,0,ShAdDaf,7,447,6,563,Malicious
49428,6667,tcp,irc,3.089996,0.0,0.0,S0,0,S,3,180,0,0,Malicious
49334,6667,tcp,irc,1.349984,75.0,243.0,S3,0,ShAdDaf,7,447,7,615,Malicious
49428,6667,tcp,irc,0.0,0.0,0.0,S0,0,S,1,60,0,0,Malicious
49430,6667,tcp,irc,3.087981,0.0,0.0,S0,0,S,3,180,0,0,Malicious
49430,6667,tcp,irc,0.0,0.0,0.0,S0,0,S,1,60,0,0,Malicious
49432,6667,tcp,irc,3.084741,0.0,0.0,S0,0,S,3,180,0,0,Malicious
49432,6667,tcp,irc,0.0,0.0,0.0,S0,0,S,1,60,0,0,Malicious
49340,6667,tcp,irc,4.221855,75.0,243.0,S3,0,ShAdDaf,9,567,7,615,Malicious
49436,6667,tcp,irc,3.085008,0.0,0.0,S0,0,S,3,180,0,0,Malicious
49436,6667,tcp,irc,0.0,0.0,0.0,S0,0,S,1,60,0,0,Malicious
49438,6667,tcp,irc,3.082239,0.0,0.0,S0,0,S,3,180,0,0,Malicious
49442,6667,tcp,irc,3.120971,0.0,0.0,S0,0,S,3,180,0,0,Malicious
123,123,udp,ntp,0.001248,48.0,48.0,SF,0,Dd,1,76,1,76,Benign
49442,6667,tcp,irc,0.0,0.0,0.0,S0,0,S,1,60,0,0,Malicious
49444,6667,tcp,irc,3.119213,0.0,0.0,S0,0,S,3,180,0,0,Malicious
49444,6667,tcp,irc,0.0,0.0,0.0,S0,0,S,1,60,0,0,Malicious
49446,6667,tcp,irc,3.117225,0.0,0.0,S0,0,S,3,180,0,0,Malicious
49350,6667,tcp,irc,4.079918,75.0,243.0,S3,0,ShAdDaf,9,567,6,563,Malicious
49352,6667,tcp,irc,4.09192,75.0,243.0,S3,0,ShAdDaf,9,567,6,563,Malicious
49354,6667,tcp,irc,2.159022,75.0,243.0,S3,0,ShAdDaf,8,507,7,615,Malicious
49356,6667,tcp,irc,2.137033,75.0,243.0,S3,0,ShAdDaf,8,507,7,615,Malicious
49358,6667,tcp,irc,2.199004,75.0,243.0,S3,0,ShAdDaf,8,507,7,615,Malicious
49450,6667,tcp,irc,3.101733,0.0,0.0,S0,0,S,3,180,0,0,Malicious
49450,6667,tcp,irc,0.0,0.0,0.0,S0,0,S,1,60,0,0,Malicious
49454,6667,tcp,irc,3.135713,0.0,0.0,S0,0,S,3,180,0,0,Malicious
49456,6667,tcp,irc,3.14271,0.0,0.0,S0,0,S,3,180,0,0,Malicious
49456,6667,tcp,irc,0.0,0.0,0.0,S0,0,S,1,60,0,0,Malicious
49458,6667,tcp,irc,3.135464,0.0,0.0,S0,0,S,3,180,0,0,Malicious
49458,6667,tcp,irc,0.0,0.0,0.0,S0,0,S,1,60,0,0,Malicious
123,123,udp,ntp,0.011991,48.0,48.0,SF,0,Dd,1,76,1,76,Benign
49460,6667,tcp,irc,3.133471,0.0,0.0,S0,0,S,3,180,0,0,Malicious
49460,6667,tcp,irc,0.0,0.0,0.0,S0,0,S,1,60,0,0,Malicious
49462,6667,tcp,irc,3.131481,0.0,0.0,S0,0,S,3,180,0,0,Malicious
49370,6667,tcp,irc,4.116656,75.0,243.0,S3,0,ShAdDaf,9,567,6,563,Malicious
49462,6667,tcp,irc,0.0,0.0,0.0,S0,0,S,1,60,0,0,Malicious
49372,6667,tcp,irc,0.919973,75.0,243.0,S3,0,ShAdDaf,7,447,6,563,Malicious
49464,6667,tcp,irc,3.129466,0.0,0.0,S0,0,S,3,180,0,0,Malicious
49464,6667,tcp,irc,0.0,0.0,0.0,S0,0,S,1,60,0,0,Malicious
49466,6667,tcp,irc,3.127731,0.0,0.0,S0,0,S,3,180,0,0,Malicious
49466,6667,tcp,irc,0.0,0.0,0.0,S0,0,S,1,60,0,0,Malicious
49468,6667,tcp,irc,3.125723,0.0,0.0,S0,0,S,3,180,0,0,Malicious
49468,6667,tcp,irc,0.0,0.0,0.0,S0,0,S,1,60,0,0,Malicious
49470,6667,tcp,irc,3.123975,0.0,0.0,S0,0,S,3,180,0,0,Malicious
49380,6667,tcp,irc,2.082311,75.0,243.0,S3,0,ShAdDaf,8,507,6,563,Malicious
49382,6667,tcp,irc,2.098553,75.0,243.0,S3,0,ShAdDaf,9,559,6,563,Malicious
123,123,udp,ntp,0.0,0.0,0.0,S0,0,D,1,76,0,0,Benign
49384,6667,tcp,irc,1.094893,75.0,243.0,S3,0,ShAdDaf,7,447,6,563,Malicious
49470,6667,tcp,irc,0.0,0.0,0.0,S0,0,S,1,60,0,0,Malicious
49472,6667,tcp,irc,3.120234,0.0,0.0,S0,0,S,3,180,0,0,Malicious
49388,6667,tcp,irc,1.087874,75.0,243.0,S3,0,ShAdDaf,8,499,6,563,Malicious
49390,6667,tcp,irc,2.106301,75.0,243.0,S3,0,ShAdDaf,8,507,6,563,Malicious
49472,6667,tcp,irc,0.0,0.0,0.0,S0,0,S,1,60,0,0,Malicious
123,123,udp,ntp,0.187868,48.0,48.0,SF,0,Dd,1,76,1,76,Benign
49392,6667,tcp,irc,1.084634,75.0,243.0,S3,0,ShAdDaf,7,447,6,563,Malicious
49394,6667,tcp,irc,2.087572,75.0,243.0,S3,0,ShAdDaf,8,507,6,563,Malicious
49474,6667,tcp,irc,3.118235,0.0,0.0,S0,0,S,3,180,0,0,Malicious
49396,6667,tcp,irc,1.036911,75.0,243.0,S3,0,ShAdDaft,8,511,6,563,Malicious
49398,6667,tcp,irc,1.08714,75.0,243.0,S3,0,ShAdDaf,7,447,6,563,Malicious
49474,6667,tcp,irc,0.0,0.0,0.0,S0,0,S,1,60,0,0,Malicious
49476,6667,tcp,irc,3.116225,0.0,0.0,S0,0,S,3,180,0,0,Malicious
49476,6667,tcp,irc,0.0,0.0,0.0,S0,0,S,1,60,0,0,Malicious
49478,6667,tcp,irc,3.114465,0.0,0.0,S0,0,S,3,180,0,0,Malicious
49478,6667,tcp,irc,0.0,0.0,0.0,S0,0,S,1,60,0,0,Malicious
49480,6667,tcp,irc,3.112476,0.0,0.0,S0,0,S,3,180,0,0,Malicious
49480,6667,tcp,irc,0.0,0.0,0.0,S0,0,S,1,60,0,0,Malicious
49482,6667,tcp,irc,3.110722,0.0,0.0,S0,0,S,3,180,0,0,Malicious
49408,6667,tcp,irc,4.104396,75.0,243.0,S3,0,ShAdDaft,11,683,6,563,Malicious
49410,6667,tcp,irc,1.078172,75.0,243.0,S3,0,ShAdDaf,7,447,6,563,Malicious
49482,6667,tcp,irc,0.0,0.0,0.0,S0,0,S,1,60,0,0,Malicious
123,123,udp,ntp,0.0,0.0,0.0,S0,0,D,1,76,0,0,Benign
49484,6667,tcp,irc,3.108478,0.0,0.0,S0,0,S,3,180,0,0,Malicious
49484,6667,tcp,irc,0.0,0.0,0.0,S0,0,S,1,60,0,0,Malicious
49486,6667,tcp,irc,3.10323,0.0,0.0,S0,0,S,3,180,0,0,Malicious
123,123,udp,ntp,0.001499,48.0,48.0,SF,0,Dd,1,76,1,76,Benign
49486,6667,tcp,irc,0.0,0.0,0.0,S0,0,S,1,60,0,0,Malicious
49488,6667,tcp,irc,3.093976,0.0,0.0,S0,0,S,3,180,0,0,Malicious
49416,6667,tcp,irc,0.909973,75.0,243.0,S3,0,ShAdDaf,7,447,6,563,Malicious
49488,6667,tcp,irc,0.0,0.0,0.0,S0,0,S,1,60,0,0,Malicious
49418,6667,tcp,irc,4.090419,75.0,243.0,S3,0,ShAdDaf,9,567,6,563,Malicious
49490,6667,tcp,irc,3.091967,0.0,0.0,S0,0,S,3,180,0,0,Malicious
49420,6667,tcp,irc,4.082175,75.0,243.0,S3,0,ShAdDaf,9,567,6,563,Malicious
49490,6667,tcp,irc,0.0,0.0,0.0,S0,0,S,1,60,0,0,Malicious
49492,6667,tcp,irc,3.089688,0.0,0.0,S0,0,S,3,180,0,0,Malicious
49422,6667,tcp,irc,0.929971,75.0,243.0,S3,0,ShAdDaf,7,447,6,563,Malicious
49426,6667,tcp,irc,1.093376,75.0,243.0,S3,0,ShAdDaf,7,447,6,563,Malicious
49424,6667,tcp,irc,4.213837,75.0,243.0,S3,0,ShAdDaf,9,567,7,615,Malicious
49492,6667,tcp,irc,0.0,0.0,0.0,S0,0,S,1,60,0,0,Malicious
49494,6667,tcp,irc,3.159195,0.0,0.0,S0,0,S,3,180,0,0,Malicious
49494,6667,tcp,irc,0.0,0.0,0.0,S0,0,S,1,60,0,0,Malicious
49496,6667,tcp,irc,3.157437,0.0,0.0,S0,0,S,3,180,0,0,Malicious
123,123,udp,ntp,0.0,0.0,0.0,S0,0,D,1,76,0,0,Benign
49496,6667,tcp,irc,0.0,0.0,0.0,S0,0,S,1,60,0,0,Malicious
49498,6667,tcp,irc,3.155706,0.0,0.0,S0,0,S,3,180,0,0,Malicious
49500,6667,tcp,irc,3.099947,0.0,0.0,S0,0,S,3,180,0,0,Malicious
123,123,udp,ntp,0.0,0.0,0.0,S0,0,D,1,76,0,0,Benign
49434,6667,tcp,irc,4.202619,75.0,243.0,S3,0,ShAdDaf,9,567,7,615,Malicious
123,123,udp,ntp,0.001745,48.0,48.0,SF,0,Dd,1,76,1,76,Benign
49500,6667,tcp,irc,0.0,0.0,0.0,S0,0,S,1,60,0,0,Malicious
49502,6667,tcp,irc,3.091234,0.0,0.0,S0,0,S,3,180,0,0,Malicious
49502,6667,tcp,irc,0.0,0.0,0.0,S0,0,S,1,60,0,0,Malicious
49504,6667,tcp,irc,3.089464,0.0,0.0,S0,0,S,3,180,0,0,Malicious
49438,6667,tcp,irc,0.99018,75.0,243.0,S3,0,ShAdDaf,7,447,6,563,Malicious
49440,6667,tcp,irc,1.085385,75.0,243.0,S3,0,ShAdDaf,7,447,6,563,Malicious
49504,6667,tcp,irc,0.0,0.0,0.0,S0,0,S,1,60,0,0,Malicious
49510,6667,tcp,irc,3.10474,0.0,0.0,S0,0,S,3,180,0,0,Malicious
49446,6667,tcp,irc,0.87999,75.0,243.0,S3,0,ShAdDaf,7,447,6,563,Malicious
49448,6667,tcp,irc,4.099413,75.0,243.0,S3,0,ShAdDaf,10,619,6,563,Malicious
49452,6667,tcp,irc,4.084171,75.0,243.0,S3,0,ShAdDaf,9,567,6,563,Malicious
123,123,udp,ntp,0.001499,48.0,48.0,SF,0,Dd,1,76,1,76,Benign
49454,6667,tcp,irc,1.140101,74.0,242.0,S3,0,ShAdDaf,8,558,6,562,Malicious
49542,6667,tcp,irc,3.146215,0.0,0.0,S0,0,S,3,180,0,0,Malicious
49542,6667,tcp,irc,0.0,0.0,0.0,S0,0,S,1,60,0,0,Malicious
49544,6667,tcp,irc,3.144435,0.0,0.0,S0,0,S,3,180,0,0,Malicious
49544,6667,tcp,irc,0.0,0.0,0.0,S0,0,S,1,60,0,0,Malicious
49546,6667,tcp,irc,3.142217,0.0,0.0,S0,0,S,3,180,0,0,Malicious
49548,6667,tcp,irc,3.093736,0.0,0.0,S0,0,S,3,180,0,0,Malicious
49552,6667,tcp,irc,3.1567,0.0,0.0,S0,0,S,3,180,0,0,Malicious
49552,6667,tcp,irc,0.0,0.0,0.0,S0,0,S,1,60,0,0,Malicious
49556,6667,tcp,irc,3.156708,0.0,0.0,S0,0,S,3,180,0,0,Malicious
49556,6667,tcp,irc,0.0,0.0,0.0,S0,0,S,1,60,0,0,Malicious
123,123,udp,ntp,0.001732,48.0,48.0,SF,0,Dd,1,76,1,76,Benign
49562,6667,tcp,irc,3.129958,0.0,0.0,S0,0,S,3,180,0,0,Malicious
49562,6667,tcp,irc,0.0,0.0,0.0,S0,0,S,1,60,0,0,Malicious
49564,6667,tcp,irc,3.127953,0.0,0.0,S0,0,S,3,180,0,0,Malicious
49564,6667,tcp,irc,0.0,0.0,0.0,S0,0,S,1,60,0,0,Malicious
49566,6667,tcp,irc,3.123962,0.0,0.0,S0,0,S,3,180,0,0,Malicious
49566,6667,tcp,irc,0.0,0.0,0.0,S0,0,S,1,60,0,0,Malicious
49568,6667,tcp,irc,3.121958,0.0,0.0,S0,0,S,3,180,0,0,Malicious
49568,6667,tcp,irc,0.0,0.0,0.0,S0,0,S,1,60,0,0,Malicious
49570,6667,tcp,irc,3.119705,0.0,0.0,S0,0,S,3,180,0,0,Malicious
49570,6667,tcp,irc,0.0,0.0,0.0,S0,0,S,1,60,0,0,Malicious
49572,6667,tcp,irc,3.117717,0.0,0.0,S0,0,S,3,180,0,0,Malicious
49574,6667,tcp,irc,3.155446,0.0,0.0,S0,0,S,3,180,0,0,Malicious
123,123,udp,ntp,0.001495,48.0,48.0,SF,0,Dd,1,76,1,76,Benign
49574,6667,tcp,irc,0.0,0.0,0.0,S0,0,S,1,60,0,0,Malicious
49576,6667,tcp,irc,3.153193,0.0,0.0,S0,0,S,3,180,0,0,Malicious
49576,6667,tcp,irc,0.0,0.0,0.0,S0,0,S,1,60,0,0,Malicious
49578,6667,tcp,irc,3.151179,0.0,0.0,S0,0,S,3,180,0,0,Malicious
49578,6667,tcp,irc,0.0,0.0,0.0,S0,0,S,1,60,0,0,Malicious
123,123,udp,ntp,0.0,0.0,0.0,S0,0,D,1,76,0,0,Benign
49580,6667,tcp,irc,3.149195,0.0,0.0,S0,0,S,3,180,0,0,Malicious
49580,6667,tcp,irc,0.0,0.0,0.0,S0,0,S,1,60,0,0,Malicious
49588,6667,tcp,irc,3.094981,0.0,0.0,S0,0,S,3,180,0,0,Malicious
49588,6667,tcp,irc,0.0,0.0,0.0,S0,0,S,1,60,0,0,Malicious
49590,6667,tcp,irc,3.092758,0.0,0.0,S0,0,S,3,180,0,0,Malicious
49590,6667,tcp,irc,0.0,0.0,0.0,S0,0,S,1,60,0,0,Malicious
123,123,udp,ntp,0.008243,48.0,48.0,SF,0,Dd,1,76,1,76,Benign
49598,6667,tcp,irc,3.080238,0.0,0.0,S0,0,S,3,180,0,0,Malicious
49598,6667,tcp,irc,0.0,0.0,0.0,S0,0,S,1,60,0,0,Malicious
49606,6667,tcp,irc,1.016419,60.0,124.0,RSTR,0,ShAdfDr,5,328,4,328,Malicious
49608,6667,tcp,irc,3.155944,0.0,0.0,S0,0,S,3,180,0,0,Malicious
49498,6667,tcp,irc,1.019924,75.0,234.0,S3,0,ShAdDaf,8,499,7,606,Malicious
49608,6667,tcp,irc,0.0,0.0,0.0,S0,0,S,1,60,0,0,Malicious
49610,6667,tcp,irc,3.150431,0.0,0.0,S0,0,S,3,180,0,0,Malicious
49610,6667,tcp,irc,0.0,0.0,0.0,S0,0,S,1,60,0,0,Malicious
49614,6667,tcp,irc,3.110472,0.0,0.0,S0,0,S,3,180,0,0,Malicious
49614,6667,tcp,irc,0.0,0.0,0.0,S0,0,S,1,60,0,0,Malicious
49506,6667,tcp,irc,1.107367,75.0,243.0,S3,0,ShAdDaf,7,447,6,563,Malicious
49508,6667,tcp,irc,4.24033,75.0,243.0,S3,0,ShAdDaf,9,567,7,615,Malicious
49510,6667,tcp,irc,0.909959,75.0,243.0,S3,0,ShAdDaf,7,447,6,563,Malicious
49512,6667,tcp,irc,4.091405,75.0,243.0,S3,0,ShAdDaf,9,567,6,563,Malicious
123,123,udp,ntp,0.001745,48.0,48.0,SF,0,Dd,1,76,1,76,Benign
49516,6667,tcp,irc,1.035156,75.0,243.0,S3,0,ShAdDaft,8,511,6,563,Malicious
49514,6667,tcp,irc,4.0989,75.0,243.0,S3,0,ShAdDaf,10,619,6,563,Malicious
49518,6667,tcp,irc,1.078647,75.0,243.0,S3,0,ShAdDaf,7,447,6,563,Malicious
49628,6667,tcp,irc,3.158947,0.0,0.0,S0,0,S,3,180,0,0,Malicious
49520,6667,tcp,irc,4.082696,75.0,243.0,S3,0,ShAdDaf,10,619,6,563,Malicious
49522,6667,tcp,irc,4.196845,75.0,243.0,S3,0,ShAdDaf,9,567,7,615,Malicious
49526,6667,tcp,irc,1.09213,75.0,243.0,S3,0,ShAdDaf,7,447,6,563,Malicious
49524,6667,tcp,irc,1.078884,75.0,243.0,S3,0,ShAdDaf,7,447,6,563,Malicious
49634,6667,tcp,irc,3.143203,0.0,0.0,S0,0,S,3,180,0,0,Malicious
49528,6667,tcp,irc,4.089406,75.0,243.0,S3,0,ShAdDaf,10,619,6,563,Malicious
49530,6667,tcp,irc,1.090635,75.0,243.0,S3,0,ShAdDaf,7,447,6,563,Malicious
49532,6667,tcp,irc,1.077132,74.0,242.0,S3,0,ShAdDaf,7,446,6,562,Malicious
49534,6667,tcp,irc,1.101371,75.0,243.0,S3,0,ShAdDaf,7,447,6,563,Malicious
49536,6667,tcp,irc,4.225587,75.0,243.0,S3,0,ShAdDaf,9,567,7,615,Malicious
49538,6667,tcp,irc,4.096652,75.0,243.0,S3,0,ShAdDaf,10,619,6,563,Malicious
49540,6667,tcp,irc,2.094805,75.0,243.0,S3,0,ShAdDaf,8,507,6,563,Malicious
123,123,udp,ntp,0.0,0.0,0.0,S0,0,D,1,76,0,0,Benign
49656,6667,tcp,irc,3.095742,0.0,0.0,S0,0,S,3,180,0,0,Malicious
49656,6667,tcp,irc,0.0,0.0,0.0,S0,0,S,1,60,0,0,Malicious
